  ,Mean,SD,
mourning,0.0187136156070499,0.085563636169543
oppression,-3.56209193086148e-05,0.0855151177784695
optimism,-0.0130980700537768,0.0960180195609605
panic,0.00859129757808105,0.0908165332376978
peace,0.00647459013175971,0.0868765877157411
pessimism,0.0229164666937077,0.100773447814141
pity,0.0087527156633127,0.0910097472224613
playfulness,0.0510421618014576,0.0913143845949659
pleasure,-0.00281084956886965,0.100438949503873
politeness,-0.00320490010074974,0.0776569712840058
powerlessness,0.0161203828489932,0.0784455673473552
pride,0.0267691051591715,0.0631079888795649
radiance,0.0201959242152642,0.0879816050240321
regard,-0.0489678241982546,0.104165695204802
rejoicing,0.00900529655749932,0.0953503669767984
relaxed,-0.0102734609496644,0.0868853735355696
relieved,-0.00184463736637578,0.0807631645633681
repentance,0.0292931634108365,0.0789766602330339
repugnance,0.0226707956612192,0.0858756245929052
resentment,0.0167365289753621,0.0837392357815272
resignation,0.0144677038219477,0.0863817998751064
reverence,0.0264811768092428,0.0852862539368261
sadness,-0.00197650568516362,0.0886604946339566
satisfaction,-0.0190907362581287,0.0956564249161292
scare,0.0214662710822092,0.093813491735976
serene,-0.00849769191516089,0.105531457846221
shame,0.00775029636123359,0.0923803629820493
shock,0.0211716919413296,0.0786473155164825
shyness,0.0485239431091107,0.0822977085956062
smugness,0.068283429939681,0.0977223646144076
sorrow,-0.000443479398641849,0.0864824546961486
stress,0.00918957043976605,0.0733675302627423
surprise,-0.00546904366257998,0.0913344032403567
surprised,0.0335662763159616,0.07689914972234
suspense,0.0227062464835726,0.0692653724494255
sympathy,-0.00710553076792234,0.0904334412661899
tenderness,-0.0121270310230678,0.0951318152107079
tension,-0.00138836275138367,0.0709259554411002
timidity,0.0484989022204195,0.0828181629978546
togetherness,0.00999898726889713,0.0962355377667166
tranquillity,0.00374958064558335,0.0796645555630217
trepidation,0.0165821986994125,0.0748557184604585
trust,-0.0151727190652518,0.0893336807823124
unhappiness,0.00709519803210907,0.0860566305876136
unrest,-0.00358504716919414,0.0808811783337793
warpath,0.0234753568764965,0.0744379095722184
weakness,0.00365387624792285,0.0846721824980601
withdrawal,0.00297415442186663,0.0738449570087483
woe,0.013919567692046,0.0805160580875395
worry,0.0147915710416476,0.0958566709323552
wrath,-0.00030420139479502,0.0831322178108217

